0 8.67068e-10 -9.85856e-14 0.0449614
1 8.05701e-10 -4.73071e-14 0.0476211
2 7.60644e-10 -1.00865e-13 0.0504392
3 6.68495e-10 -1.98983e-14 0.0534232
4 7.00963e-10 -5.4204e-14 0.0565882
5 5.25536e-10 -2.73181e-14 0.0599248
6 5.94607e-10 -7.72455e-15 0.0634779
7 4.01553e-10 4.98323e-14 0.0672372
8 4.04283e-10 -9.92214e-14 0.0712122
9 3.51342e-10 7.5191e-14 0.0754216
10 2.09903e-10 -1.06578e-15 0.0798841
11 3.09969e-10 -4.18717e-15 0.0846184
12 9.68209e-12 -4.15584e-14 0.0896153
13 1.40282e-10 6.83033e-14 0.0949215
14 9.06863e-11 5.81379e-14 0.100537
15 -1.05238e-10 -1.60327e-13 0.106481
16 9.89918e-11 1.60061e-14 0.11279
17 -1.42199e-10 6.7952e-14 0.119456
18 -9.06317e-11 1.9584e-13 0.126524
19 7.60564e-11 -6.16985e-14 0.134015
20 -9.25154e-11 2.361e-13 0.141937
21 8.19388e-11 -1.70459e-13 0.150337
22 -3.70019e-11 2.9512e-13 0.159234
23 -1.90923e-10 -1.68999e-14 0.168656
24 2.17274e-11 -1.84897e-13 0.178631
25 7.22472e-13 2.36697e-13 0.189196
26 -2.89059e-11 -8.10927e-14 0.200399
27 4.99447e-11 -2.43236e-14 0.212249
28 8.64314e-10 -3.66775e-15 0.0449614
29 8.01868e-10 -2.71258e-15 0.0476211
30 7.67924e-10 -1.49848e-15 0.0504392
31 6.77967e-10 -2.27091e-15 0.0534232
32 6.81028e-10 -1.98745e-15 0.0565882
33 5.23373e-10 -4.55408e-16 0.0599248
34 6.00042e-10 -1.49343e-15 0.0634779
35 3.9755e-10 2.50892e-16 0.0672372
36 4.02625e-10 -3.90766e-16 0.0712122
37 3.45921e-10 -2.86291e-16 0.0754216
38 2.07514e-10 8.66432e-17 0.0798841
39 3.13685e-10 3.51745e-17 0.0846184
40 1.64218e-11 -3.05445e-16 0.0896153
41 1.42172e-10 -4.79486e-16 0.0949215
42 8.4127e-11 -1.0419e-16 0.100537
43 -1.0882e-10 4.8318e-16 0.106481
44 1.0649e-10 -5.92415e-16 0.11279
45 -1.39281e-10 -1.09565e-15 0.119456
46 -8.60852e-11 -6.32349e-16 0.126524
