0 1.19452e-09 -4.84211e-15 0.0449614
1 1.04922e-09 -5.69767e-14 0.0476211
2 1.05819e-09 -1.85063e-14 0.0504392
3 8.44676e-10 -6.72398e-14 0.0534232
4 7.68566e-10 -5.03861e-14 0.0565882
5 7.65262e-10 7.46898e-15 0.0599248
6 5.40085e-10 -1.33833e-14 0.0634779
7 6.09194e-10 -4.13437e-14 0.0672372
8 4.13144e-10 -3.79119e-14 0.0712122
9 4.43233e-10 -3.30342e-14 0.0754216
10 2.90882e-10 -3.07202e-14 0.0798841
11 2.64826e-10 2.27923e-14 0.0846184
12 3.43498e-10 2.36157e-14 0.0896153
13 6.85202e-11 -1.48914e-13 0.0949215
14 2.12903e-10 5.99368e-14 0.100537
15 3.58452e-11 6.62198e-15 0.106481
16 -1.60626e-11 -1.36102e-14 0.11279
17 8.753e-11 1.20597e-14 0.119456
18 -1.60164e-10 9.69449e-14 0.126524
19 -8.91419e-11 -9.47274e-14 0.134015
20 -1.1177e-10 1.36114e-14 0.141937
21 -9.12685e-11 -1.70126e-13 0.150337
22 8.7522e-11 1.45163e-13 0.159234
23 -1.16415e-10 1.28312e-14 0.168656
24 -8.6033e-11 -1.18386e-13 0.178631
25 2.61147e-11 1.99742e-14 0.189196
26 -3.69513e-11 1.42887e-13 0.200399
27 -5.56797e-11 -1.14375e-13 0.212249
28 1.17941e-09 -3.95471e-16 0.0449614
29 1.0467e-09 3.98326e-16 0.0476211
30 1.04932e-09 -7.84721e-16 0.0504392
31 8.41316e-10 -5.79085e-16 0.0534232
32 7.67021e-10 -1.12883e-15 0.0565882
33 7.61602e-10 -1.1912e-15 0.0599248
34 5.36581e-10 -1.0517e-15 0.0634779
35 6.11213e-10 -4.93853e-16 0.0672372
36 4.14685e-10 -8.76049e-16 0.0712122
37 4.4166e-10 2.42375e-16 0.0754216
38 2.90433e-10 -1.17984e-16 0.0798841
39 2.63757e-10 3.62199e-17 0.0846184
40 3.46428e-10 2.9149e-16 0.0896153
41 6.97959e-11 -2.32685e-16 0.0949215
42 2.12337e-10 -3.38446e-16 0.100537
43 3.23145e-11 -1.23131e-16 0.106481
44 -1.20188e-11 1.05406e-16 0.11279
45 8.92698e-11 -2.22932e-16 0.119456
46 -1.58931e-10 6.51527e-17 0.126524
47 -8.24246e-11 -5.5995e-17 0.134015
48 -1.09241e-10 7.32095e-16 0.141937
49 -9.10331e-11 -3.33624e-16 0.150337
50 8.97304e-11 1.29562e-16 0.159234
51 -1.13936e-10 1.70299e-16 0.168656
52 -8.44203e-11 -1.15628e-16 0.178631
53 2.65356e-11 4.11969e-18 0.189196
54 -3.76378e-11 1.99101e-16 0.200399
55 -5.58282e-11 -3.55528e-16 0.212249
56 1.17173e-09 4.82276e-18 0.0449619
57 1.04812e-09 6.217e-16 0.0476216
58 1.03912e-09 -9.94556e-16 0.0504398
59 8.3891e-10 -1.10957e-15 0.0534239
60 7.68017e-10 -1.85368e-15 0.0565889
61 7.57837e-10 -1.81538e-15 0.0599255
62 5.32271e-10 -1.5815e-15 0.0634786
63 6.12842e-10 -5.80561e-16 0.067238
64 4.16382e-10 -8.89778e-16 0.0712131
65 4.41392e-10 6.44091e-16 0.0754225
66 2.90629e-10 2.29638e-16 0.079885
67 2.61638e-10 2.0585e-16 0.0846194
68 3.48355e-10 4.06216e-16 0.0896163
69 7.05744e-11 -1.49469e-16 0.0949226
70 2.12029e-10 -3.83214e-16 0.100538
71 2.96331e-11 -2.69839e-16 0.106482
72 -1.2052e-11 -8.45665e-17 0.112792
73 9.07289e-11 -3.89598e-16 0.119457
74 -1.57693e-10 1.75366e-16 0.126526
75 -7.50462e-11 -8.72692e-17 0.134017
76 -1.06719e-10 7.82847e-16 0.141939
77 -9.06868e-11 -4.9234e-16 0.150339
78 9.17866e-11 1.28758e-16 0.159236
79 -1.1189e-10 1.83804e-16 0.168658
80 -8.26699e-11 -1.2375e-16 0.178633
81 2.68103e-11 1.16236e-17 0.189198
82 -3.80578e-11 2.2431e-16 0.200402
83 -5.5792e-11 -4.15288e-16 0.212252
84 1.16097e-09 2.62843e-16 0.0449614
85 1.04686e-09 5.74083e-16 0.0476211
86 1.0236e-09 -1.39504e-15 0.0504392
87 8.34503e-10 -1.73138e-15 0.0534232
88 7.69045e-10 -2.58596e-15 0.0565882
89 7.54309e-10 -2.35181e-15 0.0599248
90 5.28641e-10 -1.99476e-15 0.0634779
91 6.14543e-10 -5.7698e-16 0.0672372
92 4.16564e-10 -7.92207e-16 0.0712122
93 4.41294e-10 1.03404e-15 0.0754216
94 2.9171e-10 5.79379e-16 0.0798841
95 2.60176e-10 3.92493e-16 0.0846184
96 3.49886e-10 4.76548e-16 0.0896153
97 7.01407e-11 -7.47241e-17 0.0949215
98 2.11706e-10 -3.84887e-16 0.100537
99 2.75046e-11 -4.58661e-16 0.106481
100 -1.01196e-11 -2.51829e-16 0.11279
101 9.20733e-11 -5.00315e-16 0.119456
102 -1.56863e-10 2.12023e-16 0.126524
103 -6.74773e-11 -8.51333e-17 0.134015
104 -1.0405e-10 7.93323e-16 0.141937
105 -8.99338e-11 -5.71286e-16 0.150337
106 9.42789e-11 1.05315e-16 0.159234
107 -1.10072e-10 1.71008e-16 0.168656
108 -8.16644e-11 -1.37534e-16 0.178631
109 2.73791e-11 6.43332e-18 0.189196
110 -3.79853e-11 2.1613e-16 0.200399
111 -5.57888e-11 -4.2551e-16 0.212249
112 1.15599e-09 4.65402e-16 0.0449614
113 1.05222e-09 3.50456e-16 0.0476211
114 1.00875e-09 -1.87695e-15 0.0504392
115 8.29361e-10 -2.28099e-15 0.0534232
116 7.70153e-10 -3.1667e-15 0.0565882
117 7.50849e-10 -2.72872e-15 0.0599248
118 5.25344e-10 -2.30639e-15 0.0634779
119 6.18935e-10 -5.13611e-16 0.0672372
120 4.15882e-10 -6.58841e-16 0.0712122
121 4.38932e-10 1.35593e-15 0.0754216
122 2.92755e-10 8.60495e-16 0.0798841
123 2.60111e-10 4.99405e-16 0.0846184
124 3.52303e-10 4.86098e-16 0.0896153
125 6.95608e-11 1.55734e-17 0.0949215
126 2.11895e-10 -3.90896e-16 0.100537
127 2.54626e-11 -6.68804e-16 0.106481
128 -1.03064e-11 -3.62867e-16 0.11279
129 9.26538e-11 -5.4911e-16 0.119456
130 -1.56731e-10 2.18635e-16 0.126524
131 -5.97575e-11 -7.5859e-17 0.134015
132 -1.00804e-10 8.07791e-16 0.141937
133 -8.91031e-11 -5.93806e-16 0.150337
134 9.71006e-11 7.07701e-17 0.159234
135 -1.08058e-10 1.61104e-16 0.168656
136 -8.13813e-11 -1.58762e-16 0.178631
137 2.81791e-11 -1.29068e-17 0.189196
138 -3.76117e-11 2.00812e-16 0.200399
139 -5.59369e-11 -4.16826e-16 0.212249
140 1.14232e-09 8.70508e-16 0.0449619
141 1.05692e-09 2.69215e-16 0.0476216
142 9.9156e-10 -2.13859e-15 0.0504398
143 8.22919e-10 -2.55131e-15 0.0534239
144 7.70088e-10 -3.49426e-15 0.0565889
145 7.44967e-10 -2.89966e-15 0.0599255
146 5.19327e-10 -2.49691e-15 0.0634786
147 6.24946e-10 -3.95604e-16 0.067238
148 4.17076e-10 -5.06931e-16 0.0712131
149 4.34163e-10 1.57926e-15 0.0754225
150 2.92171e-10 1.03578e-15 0.079885
151 2.60865e-10 4.9827e-16 0.0846194
152 3.55265e-10 4.22092e-16 0.0896163
153 7.03309e-11 1.09248e-16 0.0949226
154 2.13127e-10 -3.95807e-16 0.100538
155 2.25146e-11 -8.60141e-16 0.106482
156 -9.75112e-12 -4.36595e-16 0.112792
157 9.3435e-11 -5.36503e-16 0.119457
158 -1.57078e-10 2.1957e-16 0.126526
159 -5.22992e-11 -9.13777e-17 0.134017
160 -9.78217e-11 8.07675e-16 0.141939
161 -8.86208e-11 -5.75991e-16 0.150339
162 1.00448e-10 3.82048e-17 0.159236
163 -1.05554e-10 1.4529e-16 0.168658
164 -8.10931e-11 -1.81269e-16 0.178633
165 2.88363e-11 -3.5656e-17 0.189198
166 -3.77857e-11 1.84203e-16 0.200402
167 -5.63923e-11 -3.96388e-16 0.212252
168 1.12731e-09 1.606e-15 0.0449614
169 1.06508e-09 5.88012e-16 0.0476211
170 9.80608e-10 -2.00004e-15 0.0504392
